lexeme,PoSTag:features,form,form_IPA,freqTFTL,freqAntiquitas,freqAetasPatrum,freqMediumAeuum,freqRecentiorLatinitas
transitus,NOUN:Voc+Plur,trānsitūs,traːnsituːs,1008,103,284,567,54
transitus,NOUN:Abl+Plur,trānsitibus,traːnsitibus,6,3,1,2,0
tribunal,NOUN:Nom+Sing,tribūnal,tribuːnal,920,111,436,354,19
tribunal,NOUN:Gen+Sing,tribūnalis,tribuːnalis,27,1,17,7,2
tribunal,NOUN:Dat+Sing,tribūnalī,tribuːnaliː,337,93,128,111,5
tribunal,NOUN:Acc+Sing,tribūnal,tribuːnal,920,111,436,354,19
tribunal,NOUN:Voc+Sing,tribūnal,tribuːnal,920,111,436,354,19
tribunal,NOUN:Abl+Sing,tribūnalī,tribuːnaliː,337,93,128,111,5
tribunal,NOUN:Nom+Plur,tribūnalia,tribuːnalia,72,17,41,14,0
tribunal,NOUN:Gen+Plur,tribūnalium,tribuːnalium,15,1,11,3,0
tribunal,NOUN:Dat+Plur,tribūnalibus,tribuːnalibus,68,8,36,24,0
tribunal,NOUN:Acc+Plur,tribūnalia,tribuːnalia,72,17,41,14,0
tribunal,NOUN:Voc+Plur,tribūnalia,tribuːnalia,72,17,41,14,0
tribunal,NOUN:Abl+Plur,tribūnalibus,tribuːnalibus,68,8,36,24,0
tribunus,NOUN:Nom+Sing,tribūnus,tribuːnus,972,432,492,47,1
tribunus,NOUN:Gen+Sing,tribūnī,tribuːniː,776,533,169,73,1
tribunus,NOUN:Dat+Sing,tribūnō,tribuːnoː,455,215,226,13,1
tribunus,NOUN:Acc+Sing,tribūnum,tribuːnum,232,154,62,16,0
tribunus,NOUN:Voc+Sing,tribūne,tribuːne,4,1,2,0,1
tribunus,NOUN:Abl+Sing,tribūnō,tribuːnoː,455,215,226,13,1
tribunus,NOUN:Nom+Plur,tribūnī,tribuːniː,776,533,169,73,1
tribunus,NOUN:Gen+Plur,tribūnōrum,tribuːnoːrum,193,138,42,13,0
tribunus,NOUN:Dat+Plur,tribūnīs,tribuːniːs,439,319,100,19,1
tribunus,NOUN:Acc+Plur,tribūnōs,tribuːnoːs,452,312,101,39,0
tribunus,NOUN:Voc+Plur,tribūnī,tribuːniː,776,533,169,73,1
tribunus,NOUN:Abl+Plur,tribūnīs,tribuːniːs,439,319,100,19,1
tributum,NOUN:Nom+Sing,tribūtum,tribuːtum,663,88,267,291,17
tributum,NOUN:Gen+Sing,tribūtī,tribuːtiː,114,17,35,59,3
tributum,NOUN:Dat+Sing,tribūtō,tribuːtoː,200,34,44,122,0
tributum,NOUN:Acc+Sing,tribūtum,tribuːtum,663,88,267,291,17
tributum,NOUN:Voc+Sing,tribūtum,tribuːtum,663,88,267,291,17
tributum,NOUN:Abl+Sing,tribūtō,tribuːtoː,200,34,44,122,0
tributum,NOUN:Nom+Plur,tribūta,tribuːta,631,73,278,261,19
tributum,NOUN:Gen+Plur,tribūtōrum,tribuːtoːrum,108,11,74,23,0
tributum,NOUN:Dat+Plur,tribūtīs,tribuːtiːs,145,28,53,59,5
tributum,NOUN:Acc+Plur,tribūta,tribuːta,631,73,278,261,19
tributum,NOUN:Voc+Plur,tribūta,tribuːta,631,73,278,261,19
tributum,NOUN:Abl+Plur,tribūtīs,tribuːtiːs,145,28,53,59,5
tristitia,NOUN:Nom+Sing,tristitia,tristitia,3491,86,810,2419,176
tristitia,NOUN:Gen+Sing,tristitiae,tristitiaj,1021,46,254,650,71
tristitia,NOUN:Dat+Sing,tristitiae,tristitiaj,1021,46,254,650,71
tristitia,NOUN:Acc+Sing,tristitiam,tristitiam,1741,47,414,1240,40
tristitia,NOUN:Voc+Sing,tristitia,tristitia,3491,86,810,2419,176
tristitia,NOUN:Abl+Sing,tristitiā,tristitiaː,3491,86,810,2419,176
tristitia,NOUN:Nom+Plur,tristitiae,tristitiaj,1021,46,254,650,71
tristitia,NOUN:Gen+Plur,tristitiārum,tristitiaːrum,8,0,3,5,0
tristitia,NOUN:Dat+Plur,tristitiīs,tristitiiːs,67,1,10,56,0
tristitia,NOUN:Acc+Plur,tristitiās,tristitiaːs,223,0,42,180,1
tristitia,NOUN:Voc+Plur,tristitiae,tristitiaj,1021,46,254,650,71
tristitia,NOUN:Abl+Plur,tristitiīs,tristitiiːs,67,1,10,56,0
triumphus,NOUN:Nom+Sing,triumphus,triumpʰus,317,100,102,113,2
triumphus,NOUN:Gen+Sing,triumphī,triumpʰiː,374,142,124,102,6
triumphus,NOUN:Dat+Sing,triumphō,triumpʰoː,555,195,149,209,2
triumphus,NOUN:Acc+Sing,triumphum,triumpʰum,747,198,262,281,6
triumphus,NOUN:Voc+Sing,triumphe,triumpʰe,12,11,1,0,0
triumphus,NOUN:Abl+Sing,triumphō,triumpʰoː,555,195,149,209,2
triumphus,NOUN:Nom+Plur,triumphī,triumpʰiː,374,142,124,102,6
triumphus,NOUN:Gen+Plur,triumphōrum,triumpʰoːrum,80,14,57,9,0
triumphus,NOUN:Dat+Plur,triumphīs,triumpʰiːs,246,70,78,96,2
triumphus,NOUN:Acc+Plur,triumphōs,triumpʰoːs,358,132,123,97,6
triumphus,NOUN:Voc+Plur,triumphī,triumpʰiː,374,142,124,102,6
triumphus,NOUN:Abl+Plur,triumphīs,triumpʰiːs,246,70,78,96,2
truncus,NOUN:Nom+Sing,truncus,trunkus,180,40,44,85,11
truncus,NOUN:Gen+Sing,truncī,trunkiː,71,49,7,13,2
truncus,NOUN:Dat+Sing,truncō,trunkoː,162,85,29,37,11
truncus,NOUN:Acc+Sing,truncum,trunkum,126,46,24,47,9
truncus,NOUN:Voc+Sing,trunce,trunke,0,0,0,0,0
truncus,NOUN:Abl+Sing,truncō,trunkoː,162,85,29,37,11
truncus,NOUN:Nom+Plur,truncī,trunkiː,71,49,7,13,2
truncus,NOUN:Gen+Plur,truncōrum,trunkoːrum,4,0,1,3,0
truncus,NOUN:Dat+Plur,truncīs,trunkiːs,66,31,15,18,2
truncus,NOUN:Acc+Plur,truncōs,trunkoːs,55,38,7,8,2
truncus,NOUN:Voc+Plur,truncī,trunkiː,71,49,7,13,2
truncus,NOUN:Abl+Plur,truncīs,trunkiːs,66,31,15,18,2
tuba,NOUN:Nom+Sing,tuba,tuba,1408,84,604,714,6
tuba,NOUN:Gen+Sing,tubae,tubaj,569,70,256,242,1
tuba,NOUN:Dat+Sing,tubae,tubaj,569,70,256,242,1
tuba,NOUN:Acc+Sing,tubam,tubam,187,14,84,89,0
tuba,NOUN:Voc+Sing,tuba,tuba,1408,84,604,714,6
tuba,NOUN:Abl+Sing,tubā,tubaː,1408,84,604,714,6
tuba,NOUN:Nom+Plur,tubae,tubaj,569,70,256,242,1
tuba,NOUN:Gen+Plur,tubārum,tubaːrum,265,28,111,123,3
tuba,NOUN:Dat+Plur,tubīs,tubiːs,360,3,158,194,5
tuba,NOUN:Acc+Plur,tubās,tubaːs,224,34,82,107,1
tuba,NOUN:Voc+Plur,tubae,tubaj,569,70,256,242,1
tuba,NOUN:Abl+Plur,tubīs,tubiːs,360,3,158,194,5
tumultus,NOUN:Nom+Sing,tumultus,tumultus,963,229,333,386,15
tumultus,NOUN:Gen+Sing,tumultūs,tumultuːs,963,229,333,386,15
tumultus,NOUN:Dat+Sing,tumultuī,tumultuiː,10,0,3,7,0
tumultus,NOUN:Acc+Sing,tumultum,tumultum,434,158,117,157,2
tumultus,NOUN:Voc+Sing,tumultus,tumultus,963,229,333,386,15
tumultus,NOUN:Abl+Sing,tumultū,tumultuː,906,360,207,334,5
tumultus,NOUN:Nom+Plur,tumultūs,tumultuːs,963,229,333,386,15
tumultus,NOUN:Gen+Plur,tumultuum,tumultuum,13,0,1,11,1
tumultus,NOUN:Dat+Plur,tumultibus,tumultibus,200,0,49,148,3
tumultus,NOUN:Acc+Plur,tumultūs,tumultuːs,963,229,333,386,15
tumultus,NOUN:Voc+Plur,tumultūs,tumultuːs,963,229,333,386,15
tumultus,NOUN:Abl+Plur,tumultibus,tumultibus,200,0,49,148,3
tumulus,NOUN:Nom+Sing,tumulus,tumulus,172,52,51,69,0
tumulus,NOUN:Gen+Sing,tumulī,tumuliː,143,44,44,55,0
tumulus,NOUN:Dat+Sing,tumulō,tumuloː,437,152,106,178,1
tumulus,NOUN:Acc+Sing,tumulum,tumulum,590,145,121,324,0
tumulus,NOUN:Voc+Sing,tumule,tumule,0,0,0,0,0
tumulus,NOUN:Abl+Sing,tumulō,tumuloː,437,152,106,178,1
tumulus,NOUN:Nom+Plur,tumulī,tumuliː,143,44,44,55,0
tumulus,NOUN:Gen+Plur,tumulōrum,tumuloːrum,9,2,3,4,0
tumulus,NOUN:Dat+Plur,tumulīs,tumuliːs,184,65,73,46,0
tumulus,NOUN:Acc+Plur,tumulōs,tumuloːs,194,73,77,44,0
tumulus,NOUN:Voc+Plur,tumulī,tumuliː,143,44,44,55,0
tumulus,NOUN:Abl+Plur,tumulīs,tumuliːs,184,65,73,46,0
tunica,NOUN:Nom+Sing,tunica,tunika,1114,115,340,652,7
tunica,NOUN:Gen+Sing,tunicae,tunikaj,203,47,63,85,8
tunica,NOUN:Dat+Sing,tunicae,tunikaj,203,47,63,85,8
tunica,NOUN:Acc+Sing,tunicam,tunikam,1084,86,414,578,6
tunica,NOUN:Voc+Sing,tunica,tunika,1114,115,340,652,7
tunica,NOUN:Abl+Sing,tunicā,tunikaː,1114,115,340,652,7
tunica,NOUN:Nom+Plur,tunicae,tunikaj,203,47,63,85,8
tunica,NOUN:Gen+Plur,tunicārum,tunikaːrum,18,6,4,8,0
tunica,NOUN:Dat+Plur,tunicīs,tunikiːs,245,63,78,103,1
tunica,NOUN:Acc+Plur,tunicās,tunikaːs,375,54,159,159,3
tunica,NOUN:Voc+Plur,tunicae,tunikaj,203,47,63,85,8
tunica,NOUN:Abl+Plur,tunicīs,tunikiːs,245,63,78,103,1
turbo,NOUN:Nom+Sing,turbo,turbo,367,42,149,174,2
turbo,NOUN:Gen+Sing,turbinis,turbinis,180,12,59,107,2
turbo,NOUN:Dat+Sing,turbinī,turbiniː,12,2,4,5,1
turbo,NOUN:Acc+Sing,turbinem,turbinem,124,13,30,80,1
turbo,NOUN:Voc+Sing,turbo,turbo,367,42,149,174,2
turbo,NOUN:Abl+Sing,turbine,turbine,684,157,202,322,3
turbo,NOUN:Nom+Plur,turbinēs,turbineːs,215,24,93,95,3
turbo,NOUN:Gen+Plur,turbinum,turbinum,33,7,7,19,0
turbo,NOUN:Dat+Plur,turbinibus,turbinibus,160,13,67,77,3
turbo,NOUN:Acc+Plur,turbinēs,turbineːs,215,24,93,95,3
turbo,NOUN:Voc+Plur,turbinēs,turbineːs,215,24,93,95,3
turbo,NOUN:Abl+Plur,turbinibus,turbinibus,160,13,67,77,3
turma,NOUN:Nom+Sing,turma,turma,121,25,41,53,2
turma,NOUN:Gen+Sing,turmae,turmaj,127,64,42,20,1
turma,NOUN:Dat+Sing,turmae,turmaj,127,64,42,20,1
turma,NOUN:Acc+Sing,turmam,turmam,31,12,9,9,1
turma,NOUN:Voc+Sing,turma,turma,121,25,41,53,2
turma,NOUN:Abl+Sing,turmā,turmaː,121,25,41,53,2
turma,NOUN:Nom+Plur,turmae,turmaj,127,64,42,20,1
turma,NOUN:Gen+Plur,turmārum,turmaːrum,35,7,16,12,0
turma,NOUN:Dat+Plur,turmīs,turmiːs,170,47,45,76,2
turma,NOUN:Acc+Plur,turmās,turmaːs,369,129,120,116,4
turma,NOUN:Voc+Plur,turmae,turmaj,127,64,42,20,1
turma,NOUN:Abl+Plur,turmīs,turmiːs,170,47,45,76,2
turris,NOUN:Nom+Sing,turris,turris,1171,100,356,705,10
turris,NOUN:Gen+Sing,turris,turris,1171,100,356,705,10
turris,NOUN:Dat+Sing,turrī,turriː,239,18,38,160,23
turris,NOUN:Acc+Sing,turrim,turrim,564,40,70,446,8
turris,NOUN:Voc+Sing,turris,turris,1171,100,356,705,10
turris,NOUN:Abl+Sing,turrī,turriː,239,18,38,160,23
turris,NOUN:Nom+Plur,turrēs,turreːs,600,135,175,281,9
turris,NOUN:Gen+Plur,turrium,turrium,123,22,35,65,1
turris,NOUN:Dat+Plur,turribus,turribus,434,104,109,216,5
turris,NOUN:Acc+Plur,turrīs,turriːs,1171,100,356,705,10
turris,NOUN:Voc+Plur,turrēs,turreːs,600,135,175,281,9
turris,NOUN:Abl+Plur,turribus,turribus,434,104,109,216,5
tus,NOUN:Nom+Sing,tūs,tuːs,212,33,138,39,2
tus,NOUN:Gen+Sing,tūris,tuːris,249,143,87,19,0
tus,NOUN:Dat+Sing,tūrī,tuːriː,8,3,3,1,1
tus,NOUN:Acc+Sing,tūs,tuːs,212,33,138,39,2
tus,NOUN:Voc+Sing,tūs,tuːs,212,33,138,39,2
tus,NOUN:Abl+Sing,tūre,tuːre,159,81,67,11,0
tus,NOUN:Nom+Plur,tūra,tuːra,183,117,54,12,0
tus,NOUN:Gen+Plur,tūrum,tuːrum,1,0,1,0,0
tus,NOUN:Dat+Plur,tūribus,tuːribus,1,0,0,1,0
tus,NOUN:Acc+Plur,tūra,tuːra,183,117,54,12,0
tus,NOUN:Voc+Plur,tūra,tuːra,183,117,54,12,0
tus,NOUN:Abl+Plur,tūribus,tuːribus,1,0,0,1,0
tutela,NOUN:Nom+Sing,tūtēla,tuːteːla,751,195,377,165,14
tutela,NOUN:Gen+Sing,tūtēlae,tuːteːlaj,488,62,385,38,3
tutela,NOUN:Dat+Sing,tūtēlae,tuːteːlaj,488,62,385,38,3
tutela,NOUN:Acc+Sing,tūtēlam,tuːteːlam,664,107,398,148,11
tutela,NOUN:Voc+Sing,tūtēla,tuːteːla,751,195,377,165,14
tutela,NOUN:Abl+Sing,tūtēlā,tuːteːlaː,751,195,377,165,14
tutela,NOUN:Nom+Plur,tūtēlae,tuːteːlaj,488,62,385,38,3
tutela,NOUN:Gen+Plur,tūtēlārum,tuːteːlaːrum,23,4,17,2,0
tutela,NOUN:Dat+Plur,tūtēlīs,tuːteːliːs,70,1,64,5,0
tutela,NOUN:Acc+Plur,tūtēlās,tuːteːlaːs,39,5,29,5,0
tutela,NOUN:Voc+Plur,tūtēlae,tuːteːlaj,488,62,385,38,3
tutela,NOUN:Abl+Plur,tūtēlīs,tuːteːliːs,70,1,64,5,0
tympanum,NOUN:Nom+Sing,tympanum,tympanum,228,38,108,68,14
tympanum,NOUN:Gen+Sing,tympanī,tympaniː,54,29,9,9,7
tympanum,NOUN:Dat+Sing,tympanō,tympanoː,93,11,45,36,1
tympanum,NOUN:Acc+Sing,tympanum,tympanum,228,38,108,68,14
tympanum,NOUN:Voc+Sing,tympanum,tympanum,228,38,108,68,14
tympanum,NOUN:Abl+Sing,tympanō,tympanoː,93,11,45,36,1
tympanum,NOUN:Nom+Plur,tympana,tympana,102,52,35,13,2
tympanum,NOUN:Gen+Plur,tympanōrum,tympanoːrum,17,7,5,3,2
tympanum,NOUN:Dat+Plur,tympanīs,tympaniːs,79,3,45,28,3
tympanum,NOUN:Acc+Plur,tympana,tympana,102,52,35,13,2
tympanum,NOUN:Voc+Plur,tympana,tympana,102,52,35,13,2
tympanum,NOUN:Abl+Plur,tympanīs,tympaniːs,79,3,45,28,3
tyrannus,NOUN:Nom+Sing,tyrannus,tyrannus,752,203,226,310,13
tyrannus,NOUN:Gen+Sing,tyrannī,tyranniː,744,216,230,284,14
tyrannus,NOUN:Dat+Sing,tyrannō,tyrannoː,429,169,135,121,4
tyrannus,NOUN:Acc+Sing,tyrannum,tyrannum,541,170,178,177,16
tyrannus,NOUN:Voc+Sing,tyranne,tyranne,49,4,29,16,0
tyrannus,NOUN:Abl+Sing,tyrannō,tyrannoː,429,169,135,121,4
tyrannus,NOUN:Nom+Plur,tyrannī,tyranniː,744,216,230,284,14
tyrannus,NOUN:Gen+Plur,tyrannōrum,tyrannoːrum,278,30,99,142,7
tyrannus,NOUN:Dat+Plur,tyrannīs,tyranniːs,302,49,62,177,14
tyrannus,NOUN:Acc+Plur,tyrannōs,tyrannoːs,228,46,66,109,7
tyrannus,NOUN:Voc+Plur,tyrannī,tyranniː,744,216,230,284,14
tyrannus,NOUN:Abl+Plur,tyrannīs,tyranniːs,302,49,62,177,14
uadum,NOUN:Nom+Sing,uadum,wadum,92,36,10,46,0
uadum,NOUN:Gen+Sing,uadī,wadiː,19,8,2,9,0
uadum,NOUN:Dat+Sing,uadō,wadoː,959,76,265,618,0
uadum,NOUN:Acc+Sing,uadum,wadum,92,36,10,46,0
uadum,NOUN:Voc+Sing,uadum,wadum,92,36,10,46,0
uadum,NOUN:Abl+Sing,uadō,wadoː,959,76,265,618,0
uadum,NOUN:Nom+Plur,uada,wada,245,140,54,48,3
uadum,NOUN:Gen+Plur,uadōrum,wadoːrum,4,3,0,1,0
uadum,NOUN:Dat+Plur,uadīs,wadiːs,419,111,134,173,1
uadum,NOUN:Acc+Plur,uada,wada,245,140,54,48,3
uadum,NOUN:Voc+Plur,uada,wada,245,140,54,48,3
uadum,NOUN:Abl+Plur,uadīs,wadiːs,419,111,134,173,1
ualetudo,NOUN:Nom+Sing,ualētūdo,waleːtuːdo,198,93,51,33,21
ualetudo,NOUN:Gen+Sing,ualētūdinis,waleːtuːdinis,234,106,75,34,19
ualetudo,NOUN:Dat+Sing,ualētūdinī,waleːtuːdiniː,64,28,21,10,5
ualetudo,NOUN:Acc+Sing,ualētūdinem,waleːtuːdinem,213,96,68,25,24
ualetudo,NOUN:Voc+Sing,ualētūdo,waleːtuːdo,198,93,51,33,21
ualetudo,NOUN:Abl+Sing,ualētūdine,waleːtuːdine,280,115,98,36,31
ualetudo,NOUN:Nom+Plur,ualētūdinēs,waleːtuːdineːs,26,1,18,7,0
ualetudo,NOUN:Gen+Plur,ualētūdinum,waleːtuːdinum,15,2,10,3,0
ualetudo,NOUN:Dat+Plur,ualētūdinibus,waleːtuːdinibus,12,2,9,1,0
ualetudo,NOUN:Acc+Plur,ualētūdinēs,waleːtuːdineːs,26,1,18,7,0
ualetudo,NOUN:Voc+Plur,ualētūdinēs,waleːtuːdineːs,26,1,18,7,0
ualetudo,NOUN:Abl+Plur,ualētūdinibus,waleːtuːdinibus,12,2,9,1,0
ualles,NOUN:Nom+Sing,uallēs,walleːs,366,75,133,154,4
ualles,NOUN:Gen+Sing,uallis,wallis,752,56,302,385,9
ualles,NOUN:Dat+Sing,uallī,walliː,101,46,22,33,0
ualles,NOUN:Acc+Sing,uallem,wallem,532,48,192,283,9
ualles,NOUN:Voc+Sing,uallēs,walleːs,366,75,133,154,4
ualles,NOUN:Abl+Sing,ualle,walle,959,107,365,477,10
ualles,NOUN:Nom+Plur,uallēs,walleːs,366,75,133,154,4
ualles,NOUN:Gen+Plur,uallium,wallium,144,7,51,79,7
ualles,NOUN:Dat+Plur,uallibus,wallibus,209,61,75,70,3
ualles,NOUN:Acc+Plur,uallēs,walleːs,366,75,133,154,4
ualles,NOUN:Voc+Plur,uallēs,walleːs,366,75,133,154,4
ualles,NOUN:Abl+Plur,uallibus,wallibus,209,61,75,70,3
uallum,NOUN:Nom+Sing,uallum,wallum,476,321,74,78,3
uallum,NOUN:Gen+Sing,uallī,walliː,101,46,22,33,0
uallum,NOUN:Dat+Sing,uallō,walloː,496,278,84,131,3
uallum,NOUN:Acc+Sing,uallum,wallum,476,321,74,78,3
uallum,NOUN:Voc+Sing,uallum,wallum,476,321,74,78,3
uallum,NOUN:Abl+Sing,uallō,walloː,496,278,84,131,3
uallum,NOUN:Nom+Plur,ualla,walla,10,2,2,5,1
uallum,NOUN:Gen+Plur,uallōrum,walloːrum,5,0,5,0,0
uallum,NOUN:Dat+Plur,uallīs,walliːs,752,56,302,385,9
uallum,NOUN:Acc+Plur,ualla,walla,10,2,2,5,1
uallum,NOUN:Voc+Plur,ualla,walla,10,2,2,5,1
uallum,NOUN:Abl+Plur,uallīs,walliːs,752,56,302,385,9
uallus,NOUN:Nom+Sing,uallus,wallus,8,5,2,1,0
uallus,NOUN:Gen+Sing,uallī,walliː,101,46,22,33,0
uallus,NOUN:Dat+Sing,uallō,walloː,496,278,84,131,3
uallus,NOUN:Acc+Sing,uallum,wallum,476,321,74,78,3
uallus,NOUN:Voc+Sing,ualle,walle,959,107,365,477,10
uallus,NOUN:Abl+Sing,uallō,walloː,496,278,84,131,3
uallus,NOUN:Nom+Plur,uallī,walliː,101,46,22,33,0
uallus,NOUN:Gen+Plur,uallōrum,walloːrum,5,0,5,0,0
uallus,NOUN:Dat+Plur,uallīs,walliːs,752,56,302,385,9
uallus,NOUN:Acc+Plur,uallōs,walloːs,11,5,4,1,1
uallus,NOUN:Voc+Plur,uallī,walliː,101,46,22,33,0
uallus,NOUN:Abl+Plur,uallīs,walliːs,752,56,302,385,9
uarietas,NOUN:Nom+Sing,uarietās,warietaːs,654,107,227,268,52
uarietas,NOUN:Gen+Sing,uarietātis,warietaːtis,139,17,56,50,16
uarietas,NOUN:Dat+Sing,uarietātī,warietaːtiː,23,3,6,11,3
uarietas,NOUN:Acc+Sing,uarietātem,warietaːtem,451,60,147,177,67
uarietas,NOUN:Voc+Sing,uarietās,warietaːs,654,107,227,268,52
uarietas,NOUN:Abl+Sing,uarietāte,warietaːte,1440,155,646,545,94
uarietas,NOUN:Nom+Plur,uarietātēs,warietaːteːs,300,47,106,132,15
uarietas,NOUN:Gen+Plur,uarietātum,warietaːtum,17,0,6,10,1
uarietas,NOUN:Dat+Plur,uarietātibus,warietaːtibus,128,14,52,60,2
uarietas,NOUN:Acc+Plur,uarietātēs,warietaːteːs,300,47,106,132,15
uarietas,NOUN:Voc+Plur,uarietātēs,warietaːteːs,300,47,106,132,15
uarietas,NOUN:Abl+Plur,uarietātibus,warietaːtibus,128,14,52,60,2
uates,NOUN:Nom+Sing,uātēs,waːteːs,662,240,287,122,13
uates,NOUN:Gen+Sing,uātis,waːtis,211,83,80,47,1
uates,NOUN:Dat+Sing,uātī,waːtiː,87,53,23,11,0
uates,NOUN:Acc+Sing,uātem,waːtem,182,71,80,31,0
uates,NOUN:Voc+Sing,uātēs,waːteːs,662,240,287,122,13
uates,NOUN:Abl+Sing,uāte,waːte,47,20,15,10,2
uates,NOUN:Nom+Plur,uātēs,waːteːs,662,240,287,122,13
uates,NOUN:Gen+Plur,uātum,waːtum,203,81,84,36,2
uates,NOUN:Dat+Plur,uātibus,waːtibus,81,33,37,11,0
uates,NOUN:Acc+Plur,uātēs,waːteːs,662,240,287,122,13
uates,NOUN:Voc+Plur,uātēs,waːteːs,662,240,287,122,13
uates,NOUN:Abl+Plur,uātibus,waːtibus,81,33,37,11,0
uber,NOUN:Nom+Sing,ūber,uːber,95,15,34,44,2
uber,NOUN:Gen+Sing,ūberis,uːberis,41,7,23,11,0
uber,NOUN:Dat+Sing,ūberī,uːberiː,146,20,61,65,0
uber,NOUN:Acc+Sing,ūber,uːber,95,15,34,44,2
uber,NOUN:Voc+Sing,ūber,uːber,95,15,34,44,2
uber,NOUN:Abl+Sing,ūbere,uːbere,259,51,83,122,3
uber,NOUN:Nom+Plur,ūbera,uːbera,1858,89,623,1146,0
uber,NOUN:Gen+Plur,ūberum,uːberum,248,0,97,151,0
uber,NOUN:Dat+Plur,ūberibus,uːberibus,617,56,195,366,0
uber,NOUN:Acc+Plur,ūbera,uːbera,1858,89,623,1146,0
uber,NOUN:Voc+Plur,ūbera,uːbera,1858,89,623,1146,0
uber,NOUN:Abl+Plur,ūberibus,uːberibus,617,56,195,366,0
uectigal,NOUN:Nom+Sing,uectīgal,wektiːɡal,297,83,136,73,5
uectigal,NOUN:Gen+Sing,uectīgālis,wektiːɡaːlis,68,24,39,5,0
uectigal,NOUN:Dat+Sing,uectīgālī,wektiːɡaːliː,45,16,24,5,0
uectigal,NOUN:Acc+Sing,uectīgal,wektiːɡal,297,83,136,73,5
uectigal,NOUN:Voc+Sing,uectīgal,wektiːɡal,297,83,136,73,5
uectigal,NOUN:Abl+Sing,uectīgālī,wektiːɡaːliː,45,16,24,5,0
uectigal,NOUN:Nom+Plur,uectīgālia,wektiːɡaːlia,222,91,69,51,11
uectigal,NOUN:Gen+Plur,uectīgālium,wektiːɡaːlium,128,29,68,31,0
uectigal,NOUN:Dat+Plur,uectīgālibus,wektiːɡaːlibus,148,91,39,17,1
uectigal,NOUN:Acc+Plur,uectīgālia,wektiːɡaːlia,222,91,69,51,11
uectigal,NOUN:Voc+Plur,uectīgālia,wektiːɡaːlia,222,91,69,51,11
uectigal,NOUN:Abl+Plur,uectīgālibus,wektiːɡaːlibus,148,91,39,17,1
uehiculum,NOUN:Nom+Sing,uehiculum,wehikulum,213,38,71,76,28
uehiculum,NOUN:Gen+Sing,uehiculī,wehikuliː,43,2,21,16,4
uehiculum,NOUN:Dat+Sing,uehiculō,wehikuloː,215,40,66,102,7
uehiculum,NOUN:Acc+Sing,uehiculum,wehikulum,213,38,71,76,28
uehiculum,NOUN:Voc+Sing,uehiculum,wehikulum,213,38,71,76,28
uehiculum,NOUN:Abl+Sing,uehiculō,wehikuloː,215,40,66,102,7
uehiculum,NOUN:Nom+Plur,uehicula,wehikula,105,27,48,24,6
uehiculum,NOUN:Gen+Plur,uehiculōrum,wehikuloːrum,38,12,17,8,1
uehiculum,NOUN:Dat+Plur,uehiculīs,wehikuliːs,118,29,52,32,5
uehiculum,NOUN:Acc+Plur,uehicula,wehikula,105,27,48,24,6
uehiculum,NOUN:Voc+Plur,uehicula,wehikula,105,27,48,24,6
uehiculum,NOUN:Abl+Plur,uehiculīs,wehikuliːs,118,29,52,32,5
uelocitas,NOUN:Nom+Sing,uēlōcitās,weːloːkitaːs,396,48,78,142,128
uelocitas,NOUN:Gen+Sing,uēlōcitātis,weːloːkitaːtis,203,18,14,71,100
uelocitas,NOUN:Dat+Sing,uēlōcitātī,weːloːkitaːtiː,22,2,3,7,10
uelocitas,NOUN:Acc+Sing,uēlōcitātem,weːloːkitaːtem,365,25,70,161,109
uelocitas,NOUN:Voc+Sing,uēlōcitās,weːloːkitaːs,396,48,78,142,128
uelocitas,NOUN:Abl+Sing,uēlōcitāte,weːloːkitaːte,553,56,170,229,98
uelocitas,NOUN:Nom+Plur,uēlōcitātēs,weːloːkitaːteːs,64,0,3,12,49
uelocitas,NOUN:Gen+Plur,uēlōcitātum,weːloːkitaːtum,50,0,0,2,48
uelocitas,NOUN:Dat+Plur,uēlōcitātibus,weːloːkitaːtibus,11,0,0,0,11
uelocitas,NOUN:Acc+Plur,uēlōcitātēs,weːloːkitaːteːs,64,0,3,12,49
uelocitas,NOUN:Voc+Plur,uēlōcitātēs,weːloːkitaːteːs,64,0,3,12,49
uelocitas,NOUN:Abl+Plur,uēlōcitātibus,weːloːkitaːtibus,11,0,0,0,11
uelum,NOUN:Nom+Sing,uēlum,weːlum,653,13,259,374,7
uelum,NOUN:Gen+Sing,uēlī,weːliː,84,7,46,29,2
uelum,NOUN:Dat+Sing,uēlō,weːloː,191,42,51,93,5
uelum,NOUN:Acc+Sing,uēlum,weːlum,653,13,259,374,7
uelum,NOUN:Voc+Sing,uēlum,weːlum,653,13,259,374,7
uelum,NOUN:Abl+Sing,uēlō,weːloː,191,42,51,93,5
